FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2021-01-24,Comair Inc.,XNA,CLT,false,false,700,653.0,0.0,-7.0,956.0,0.0,91.0,144.0,123.0,754.0,2021,1,1,24,7,AA,AA_CODESHARE,19805,AA,5194,OH,20397,OH,N590NN,5194,15919,1591904,31834,"Fayetteville, AR",AR,5,Arkansas,71,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,0.0,-1.0,0700-0759,15.0,708.0,939.0,17.0,1024,-28.0,0.0,-2.0,1000-1059,4,0.0
2021-01-06,SkyWest Airlines Inc.,IAH,PIB,false,false,1715,1841.0,86.0,86.0,2012.0,86.0,60.0,91.0,91.0,372.0,2021,1,1,6,3,UA,UA_CODESHARE,19977,UA,5078,OO,20304,OO,N856AS,5078,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,14109,1410902,34109,"Hattiesburg/Laurel, MS",MS,28,Mississippi,53,1.0,5.0,1700-1759,25.0,1906.0,2006.0,6.0,1846,86.0,1.0,5.0,1800-1859,2,0.0
2021-01-11,SkyWest Airlines Inc.,MSP,BNA,false,false,1515,1512.0,0.0,-3.0,1703.0,0.0,95.0,138.0,111.0,695.0,2021,1,1,11,1,DL,DL_CODESHARE,19790,DL,3706,OO,20304,OO,N658CA,3706,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,1500-1559,8.0,1520.0,1655.0,8.0,1733,-30.0,0.0,-2.0,1700-1759,3,0.0
2021-01-23,SkyWest Airlines Inc.,BNA,MSP,false,false,720,709.0,0.0,-11.0,929.0,0.0,117.0,142.0,140.0,695.0,2021,1,1,23,6,DL,DL_CODESHARE,19790,DL,3579,OO,20304,OO,N831SK,3579,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,0.0,-1.0,0700-0759,15.0,724.0,921.0,8.0,942,-13.0,0.0,-1.0,0900-0959,3,0.0
2021-01-10,SkyWest Airlines Inc.,ORD,MKE,false,false,1420,1437.0,17.0,17.0,1516.0,3.0,18.0,53.0,39.0,67.0,2021,1,1,10,7,UA,UA_CODESHARE,19977,UA,5382,OO,20304,OO,N877AS,5382,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13342,1334207,33342,"Milwaukee, WI",WI,55,Wisconsin,45,1.0,1.0,1400-1459,16.0,1453.0,1511.0,5.0,1513,3.0,0.0,0.0,1500-1559,1,0.0
2021-01-30,United Air Lines Inc.,IAH,MIA,false,false,1630,1629.0,0.0,-1.0,1945.0,0.0,110.0,142.0,136.0,964.0,2021,1,1,30,6,UA,UA,19977,UA,319,UA,19977,UA,N23707,319,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,0.0,-1.0,1600-1659,16.0,1645.0,1935.0,10.0,1952,-7.0,0.0,-1.0,1900-1959,4,0.0
2021-01-29,United Air Lines Inc.,IAD,DEN,false,false,1105,1105.0,0.0,0.0,1308.0,1.0,217.0,242.0,243.0,1452.0,2021,1,1,29,5,UA,UA,19977,UA,1439,UA,19977,UA,N78438,1439,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,0.0,1100-1159,17.0,1122.0,1259.0,9.0,1307,1.0,0.0,0.0,1300-1359,6,0.0
2021-01-23,United Air Lines Inc.,DSM,DEN,false,false,920,916.0,0.0,-4.0,1013.0,0.0,98.0,118.0,117.0,589.0,2021,1,1,23,6,UA,UA,19977,UA,261,UA,19977,UA,N875UA,261,11423,1142307,31423,"Des Moines, IA",IA,19,Iowa,61,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,12.0,928.0,1006.0,7.0,1018,-5.0,0.0,-1.0,1000-1059,3,0.0
2021-01-26,"Commutair Aka Champlain Enterprises, Inc.",IAD,SYR,false,false,1745,1842.0,57.0,57.0,2016.0,66.0,67.0,85.0,94.0,296.0,2021,1,1,26,2,UA,UA_CODESHARE,19977,UA,4357,C5,20445,C5,N14204,4357,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,1.0,3.0,1700-1759,24.0,1906.0,2013.0,3.0,1910,66.0,1.0,4.0,1900-1959,2,0.0
2021-01-15,Southwest Airlines Co.,MCO,BNA,false,false,900,854.0,0.0,-6.0,942.0,0.0,93.0,120.0,108.0,616.0,2021,1,1,15,5,WN,WN,19393,WN,3959,WN,19393,WN,N8556Z,3959,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,-1.0,0900-0959,8.0,902.0,935.0,7.0,1000,-18.0,0.0,-2.0,1000-1059,3,0.0
2021-01-08,Southwest Airlines Co.,BOS,MDW,false,false,1350,1345.0,0.0,-5.0,1529.0,0.0,126.0,170.0,164.0,861.0,2021,1,1,8,5,WN,WN,19393,WN,2510,WN,19393,WN,N8314L,2510,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1300-1359,8.0,1353.0,1459.0,30.0,1540,-11.0,0.0,-1.0,1500-1559,4,0.0
2021-01-30,Southwest Airlines Co.,HOU,SAN,false,false,1355,1349.0,0.0,-6.0,1506.0,0.0,187.0,205.0,197.0,1313.0,2021,1,1,30,6,WN,WN,19393,WN,1511,WN,19393,WN,N7879A,1511,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,1300-1359,8.0,1357.0,1504.0,2.0,1520,-14.0,0.0,-1.0,1500-1559,6,0.0
2021-01-05,Mesa Airlines Inc.,LBB,PHX,false,false,726,717.0,0.0,-9.0,819.0,0.0,100.0,129.0,122.0,588.0,2021,1,1,5,2,AA,AA_CODESHARE,19805,AA,5808,YV,20378,YV,N930LR,5808,12896,1289607,32896,"Lubbock, TX",TX,48,Texas,74,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,0700-0759,15.0,732.0,812.0,7.0,835,-16.0,0.0,-2.0,0800-0859,3,0.0
2021-01-15,Republic Airlines,MDW,ATL,false,false,1130,1122.0,0.0,-8.0,1409.0,0.0,91.0,118.0,107.0,591.0,2021,1,1,15,5,DL,DL_CODESHARE,19790,DL,5699,YX,20452,YX,N234JQ,5699,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1100-1159,10.0,1132.0,1403.0,6.0,1428,-19.0,0.0,-2.0,1400-1459,3,0.0
2021-08-25,Delta Air Lines Inc.,ATL,DTW,false,false,725,719.0,0.0,-6.0,902.0,0.0,86.0,111.0,103.0,594.0,2021,3,8,25,3,DL,DL,19790,DL,453,DL,19790,DL,N338DN,453,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,0700-0759,9.0,728.0,854.0,8.0,916,-14.0,0.0,-1.0,0900-0959,3,0.0
2021-08-26,Delta Air Lines Inc.,MSP,DTW,false,false,1530,1543.0,13.0,13.0,1840.0,30.0,88.0,100.0,117.0,528.0,2021,3,8,26,4,DL,DL,19790,DL,2385,DL,19790,DL,N372DN,2385,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1500-1559,19.0,1602.0,1830.0,10.0,1810,30.0,1.0,2.0,1800-1859,3,0.0
2021-08-27,Delta Air Lines Inc.,GEG,SEA,false,false,720,716.0,0.0,-4.0,824.0,0.0,41.0,76.0,68.0,224.0,2021,3,8,27,5,DL,DL,19790,DL,2671,DL,19790,DL,N383DN,2671,11884,1188402,31884,"Spokane, WA",WA,53,Washington,93,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-1.0,0700-0759,20.0,736.0,817.0,7.0,836,-12.0,0.0,-1.0,0800-0859,1,0.0
2021-08-11,Envoy Air,DFW,SGF,false,false,1851,1902.0,11.0,11.0,2024.0,2.0,58.0,91.0,82.0,364.0,2021,3,8,11,3,AA,AA_CODESHARE,19805,AA,3606,MQ,20398,MQ,N252NN,3606,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14783,1478302,34783,"Springfield, MO",MO,29,Missouri,64,0.0,0.0,1800-1859,19.0,1921.0,2019.0,5.0,2022,2.0,0.0,0.0,2000-2059,2,0.0
2021-08-06,SkyWest Airlines Inc.,DEN,OKC,false,false,1047,1110.0,23.0,23.0,1348.0,21.0,71.0,100.0,98.0,495.0,2021,3,8,6,5,UA,UA_CODESHARE,19977,UA,4710,OO,20304,OO,N780SK,4710,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,1.0,1.0,1000-1059,23.0,1133.0,1344.0,4.0,1327,21.0,1.0,1.0,1300-1359,2,0.0
2021-08-29,SkyWest Airlines Inc.,FWA,DFW,false,false,1235,1233.0,0.0,-2.0,1355.0,0.0,119.0,152.0,142.0,859.0,2021,3,8,29,7,AA,AA_CODESHARE,19805,AA,3108,OO,20304,OO,N762SK,3108,11823,1182304,31823,"Fort Wayne, IN",IN,18,Indiana,42,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,1200-1259,12.0,1245.0,1344.0,11.0,1407,-12.0,0.0,-1.0,1400-1459,4,0.0
2021-08-19,SkyWest Airlines Inc.,DEN,EAR,false,false,751,804.0,13.0,13.0,1013.0,16.0,51.0,66.0,69.0,305.0,2021,3,8,19,4,UA,UA_CODESHARE,19977,UA,5186,OO,20304,OO,N877AS,5186,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11468,1146802,31468,"Kearney, NE",NE,31,Nebraska,65,0.0,0.0,0700-0759,15.0,819.0,1010.0,3.0,957,16.0,1.0,1.0,0900-0959,2,0.0
2021-08-17,Horizon Air,SEA,GTF,false,false,2120,2116.0,0.0,-4.0,7.0,8.0,92.0,99.0,111.0,512.0,2021,3,8,17,2,AS,AS_CODESHARE,19930,AS,2324,QX,19687,QX,N402QX,2324,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,12003,1200305,31895,"Great Falls, MT",MT,30,Montana,84,0.0,-1.0,2100-2159,13.0,2129.0,1.0,6.0,2359,8.0,0.0,0.0,2300-2359,3,0.0
2021-08-28,Horizon Air,ANC,FAI,false,false,1925,1919.0,0.0,-6.0,2014.0,0.0,46.0,62.0,55.0,261.0,2021,3,8,28,6,AS,AS_CODESHARE,19930,AS,2110,QX,19687,QX,N633QX,2110,10299,1029906,30299,"Anchorage, AK",AK,2,Alaska,1,11630,1163002,31517,"Fairbanks, AK",AK,2,Alaska,1,0.0,-1.0,1900-1959,7.0,1926.0,2012.0,2.0,2027,-13.0,0.0,-1.0,2000-2059,2,0.0
2021-08-22,Air Wisconsin Airlines Corp,RIC,IAD,false,false,1500,1635.0,95.0,95.0,1712.0,79.0,21.0,53.0,37.0,100.0,2021,3,8,22,7,UA,UA_CODESHARE,19977,UA,3772,ZW,20046,ZW,N463AW,3772,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,1.0,6.0,1500-1559,12.0,1647.0,1708.0,4.0,1553,79.0,1.0,5.0,1500-1559,1,0.0
2021-08-03,Air Wisconsin Airlines Corp,IAD,PVD,false,false,1735,1750.0,15.0,15.0,1950.0,45.0,59.0,90.0,120.0,371.0,2021,3,8,3,2,UA,UA_CODESHARE,19977,UA,3724,ZW,20046,ZW,N451AW,3724,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,1.0,1.0,1700-1759,34.0,1824.0,1923.0,27.0,1905,45.0,1.0,3.0,1900-1959,2,0.0
2021-08-22,American Airlines Inc.,JFK,LAX,false,false,930,924.0,0.0,-6.0,1208.0,0.0,321.0,367.0,344.0,2475.0,2021,3,8,22,7,AA,AA,19805,AA,255,AA,19805,AA,N108NN,255,12478,1247805,31703,"New York, NY",NY,36,New York,22,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,0900-0959,17.0,941.0,1202.0,6.0,1237,-29.0,0.0,-2.0,1200-1259,10,0.0
2021-08-08,American Airlines Inc.,SNA,DFW,false,false,745,744.0,0.0,-1.0,1258.0,3.0,152.0,190.0,194.0,1205.0,2021,3,8,8,7,AA,AA,19805,AA,2626,AA,19805,AA,N200NV,2626,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,0700-0759,30.0,814.0,1246.0,12.0,1255,3.0,0.0,0.0,1200-1259,5,0.0
2021-08-15,American Airlines Inc.,SFO,ORD,false,false,1313,1314.0,1.0,1.0,1938.0,0.0,224.0,271.0,264.0,1846.0,2021,3,8,15,7,AA,AA,19805,AA,2824,AA,19805,AA,N934AA,2824,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,1300-1359,25.0,1339.0,1923.0,15.0,1944,-6.0,0.0,-1.0,1900-1959,8,0.0
2021-08-15,American Airlines Inc.,DFW,OKC,false,false,1250,1248.0,0.0,-2.0,1358.0,5.0,39.0,63.0,70.0,175.0,2021,3,8,15,7,AA,AA,19805,AA,868,AA,19805,AA,N117UW,868,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,0.0,-1.0,1200-1259,26.0,1314.0,1353.0,5.0,1353,5.0,0.0,0.0,1300-1359,1,0.0
2021-08-20,American Airlines Inc.,MIA,LAX,false,false,1400,1414.0,14.0,14.0,1610.0,0.0,272.0,317.0,296.0,2342.0,2021,3,8,20,5,AA,AA,19805,AA,2283,AA,19805,AA,N724AN,2283,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,0.0,1400-1459,18.0,1432.0,1604.0,6.0,1617,-7.0,0.0,-1.0,1600-1659,10,0.0
2021-08-30,Alaska Airlines Inc.,FAI,SEA,false,false,245,228.0,0.0,-17.0,642.0,0.0,176.0,210.0,194.0,1533.0,2021,3,8,30,1,AS,AS,19930,AS,786,AS,19930,AS,N306AS,786,11630,1163002,31517,"Fairbanks, AK",AK,2,Alaska,1,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,-2.0,0001-0559,11.0,239.0,635.0,7.0,715,-33.0,0.0,-2.0,0700-0759,7,0.0
2021-08-04,JetBlue Airways,LAX,MCO,false,false,2057,2057.0,0.0,0.0,458.0,0.0,256.0,302.0,301.0,2218.0,2021,3,8,4,3,B6,B6,20409,B6,132,B6,20409,B6,N519JB,132,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,2000-2059,33.0,2130.0,446.0,12.0,459,-1.0,0.0,-1.0,0001-0559,9,0.0
2021-08-10,JetBlue Airways,JFK,FLL,false,false,1630,1749.0,79.0,79.0,2028.0,32.0,137.0,206.0,159.0,1069.0,2021,3,8,10,2,B6,B6,20409,B6,1401,B6,20409,B6,N970JB,1401,12478,1247805,31703,"New York, NY",NY,36,New York,22,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,1.0,5.0,1600-1659,18.0,1807.0,2024.0,4.0,1956,32.0,1.0,2.0,1900-1959,5,0.0
2021-08-02,Delta Air Lines Inc.,MCI,ATL,false,false,600,559.0,0.0,-1.0,843.0,0.0,88.0,124.0,104.0,692.0,2021,3,8,2,1,DL,DL,19790,DL,801,DL,19790,DL,N806DN,801,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0600-0659,11.0,610.0,838.0,5.0,904,-21.0,0.0,-2.0,0900-0959,3,0.0
2021-08-11,Southwest Airlines Co.,AUS,DAL,false,false,2100,2052.0,0.0,-8.0,2139.0,0.0,38.0,60.0,47.0,189.0,2021,3,8,11,3,WN,WN,19393,WN,4428,WN,19393,WN,N7731A,4428,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,-1.0,2100-2159,7.0,2059.0,2137.0,2.0,2200,-21.0,0.0,-2.0,2200-2259,1,0.0
2021-08-20,Southwest Airlines Co.,OKC,LAS,false,false,1145,1157.0,12.0,12.0,1227.0,12.0,131.0,150.0,150.0,986.0,2021,3,8,20,5,WN,WN,19393,WN,995,WN,19393,WN,N237WN,995,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,0.0,1100-1159,11.0,1208.0,1219.0,8.0,1215,12.0,0.0,0.0,1200-1259,4,0.0
2021-08-30,Southwest Airlines Co.,SJC,SEA,false,false,1450,1458.0,8.0,8.0,1653.0,0.0,102.0,130.0,115.0,696.0,2021,3,8,30,1,WN,WN,19393,WN,2165,WN,19393,WN,N734SA,2165,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,0.0,0.0,1400-1459,8.0,1506.0,1648.0,5.0,1700,-7.0,0.0,-1.0,1700-1759,3,0.0
2021-08-24,Southwest Airlines Co.,LAS,COS,false,false,1925,1953.0,28.0,28.0,2228.0,18.0,78.0,105.0,95.0,604.0,2021,3,8,24,2,WN,WN,19393,WN,4376,WN,19393,WN,N231WN,4376,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11109,1110902,30189,"Colorado Springs, CO",CO,8,Colorado,82,1.0,1.0,1900-1959,13.0,2006.0,2224.0,4.0,2210,18.0,1.0,1.0,2200-2259,3,0.0
2021-08-09,Southwest Airlines Co.,RSW,ATL,false,false,1635,1629.0,0.0,-6.0,1806.0,0.0,81.0,105.0,97.0,515.0,2021,3,8,9,1,WN,WN,19393,WN,1394,WN,19393,WN,N7813P,1394,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1600-1659,9.0,1638.0,1759.0,7.0,1820,-14.0,0.0,-1.0,1800-1859,3,0.0
2021-08-17,Southwest Airlines Co.,MCO,AUS,false,false,1650,1655.0,5.0,5.0,1821.0,0.0,127.0,155.0,146.0,994.0,2021,3,8,17,2,WN,WN,19393,WN,3763,WN,19393,WN,N8812Q,3763,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,1600-1659,13.0,1708.0,1815.0,6.0,1825,-4.0,0.0,-1.0,1800-1859,4,0.0
2021-08-24,Mesa Airlines Inc.,DFW,VPS,false,false,1044,1042.0,0.0,-2.0,1232.0,0.0,86.0,121.0,110.0,641.0,2021,3,8,24,2,AA,AA_CODESHARE,19805,AA,5953,YV,20378,YV,N907FJ,5953,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,15624,1562404,31504,"Valparaiso, FL",FL,12,Florida,33,0.0,-1.0,1000-1059,17.0,1059.0,1225.0,7.0,1245,-13.0,0.0,-1.0,1200-1259,3,0.0
2021-08-28,Republic Airlines,ORD,PVD,false,false,1800,1853.0,53.0,53.0,2158.0,35.0,107.0,143.0,125.0,849.0,2021,3,8,28,6,UA,UA_CODESHARE,19977,UA,3714,YX,20452,YX,N721YX,3714,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14307,1430705,30721,"Providence, RI",RI,44,Rhode Island,15,1.0,3.0,1800-1859,13.0,1906.0,2153.0,5.0,2123,35.0,1.0,2.0,2100-2159,4,0.0
2021-07-19,Southwest Airlines Co.,MCO,CMH,false,false,2050,2233.0,103.0,103.0,37.0,92.0,105.0,135.0,124.0,802.0,2021,3,7,19,1,WN,WN,19393,WN,481,WN,19393,WN,N8807L,481,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,1.0,6.0,2000-2059,13.0,2246.0,31.0,6.0,2305,92.0,1.0,6.0,2300-2359,4,0.0
2021-07-28,Southwest Airlines Co.,SAT,LAS,false,false,1020,1015.0,0.0,-5.0,1040.0,0.0,129.0,165.0,145.0,1069.0,2021,3,7,28,3,WN,WN,19393,WN,2424,WN,19393,WN,N430WN,2424,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,1000-1059,9.0,1024.0,1033.0,7.0,1105,-25.0,0.0,-2.0,1100-1159,5,0.0
2021-07-30,Southwest Airlines Co.,DAL,TPA,false,false,600,615.0,15.0,15.0,932.0,7.0,124.0,145.0,137.0,917.0,2021,3,7,30,5,WN,WN,19393,WN,670,WN,19393,WN,N748SW,670,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,1.0,1.0,0600-0659,10.0,625.0,929.0,3.0,925,7.0,0.0,0.0,0900-0959,4,0.0
2021-07-13,Southwest Airlines Co.,ALB,BWI,false,false,1235,1235.0,0.0,0.0,1341.0,0.0,52.0,80.0,66.0,289.0,2021,3,7,13,2,WN,WN,19393,WN,4984,WN,19393,WN,N426WN,4984,10257,1025702,30257,"Albany, NY",NY,36,New York,22,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,0.0,1200-1259,9.0,1244.0,1336.0,5.0,1355,-14.0,0.0,-1.0,1300-1359,2,0.0
2021-07-25,Southwest Airlines Co.,BHM,DAL,false,false,530,530.0,0.0,0.0,714.0,0.0,83.0,105.0,104.0,587.0,2021,3,7,25,7,WN,WN,19393,WN,2997,WN,19393,WN,N489WN,2997,10599,1059904,30599,"Birmingham, AL",AL,1,Alabama,51,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,0.0,0.0,0001-0559,12.0,542.0,705.0,9.0,715,-1.0,0.0,-1.0,0700-0759,3,0.0
2021-07-08,Southwest Airlines Co.,SAN,AUS,false,false,1920,1943.0,23.0,23.0,27.0,17.0,150.0,170.0,164.0,1164.0,2021,3,7,8,4,WN,WN,19393,WN,1055,WN,19393,WN,N731SA,1055,14679,1467903,33570,"San Diego, CA",CA,6,California,91,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,1.0,1.0,1900-1959,9.0,1952.0,22.0,5.0,10,17.0,1.0,1.0,0001-0559,5,0.0
2021-07-16,Mesa Airlines Inc.,MFE,DFW,false,false,600,555.0,0.0,-5.0,732.0,0.0,76.0,98.0,97.0,469.0,2021,3,7,16,5,AA,AA_CODESHARE,19805,AA,5734,YV,20378,YV,N903FJ,5734,13256,1325602,33256,"Mission/McAllen/Edinburg, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,0.0,-1.0,0600-0659,13.0,608.0,724.0,8.0,738,-6.0,0.0,-1.0,0700-0759,2,0.0
2021-07-01,Endeavor Air Inc.,TYS,ATL,false,false,1400,1358.0,0.0,-2.0,1448.0,0.0,34.0,69.0,50.0,152.0,2021,3,7,1,4,DL,DL_CODESHARE,19790,DL,4699,9E,20363,9E,N299PQ,4699,15412,1541205,35412,"Knoxville, TN",TN,47,Tennessee,54,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1400-1459,12.0,1410.0,1444.0,4.0,1509,-21.0,0.0,-2.0,1500-1559,1,0.0
2021-07-15,Endeavor Air Inc.,LGA,PWM,false,false,900,912.0,12.0,12.0,1019.0,0.0,45.0,85.0,67.0,269.0,2021,3,7,15,4,DL,DL_CODESHARE,19790,DL,4717,9E,20363,9E,N919XJ,4717,12953,1295304,31703,"New York, NY",NY,36,New York,22,14321,1432105,34321,"Portland, ME",ME,23,Maine,12,0.0,0.0,0900-0959,17.0,929.0,1014.0,5.0,1025,-6.0,0.0,-1.0,1000-1059,2,0.0
2021-07-14,Endeavor Air Inc.,BWI,DTW,false,false,1829,1816.0,0.0,-13.0,1946.0,0.0,66.0,101.0,90.0,409.0,2021,3,7,14,3,DL,DL_CODESHARE,19790,DL,4871,9E,20363,9E,N298PQ,4871,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1800-1859,19.0,1835.0,1941.0,5.0,2010,-24.0,0.0,-2.0,2000-2059,2,0.0
2021-07-21,Endeavor Air Inc.,ATL,GTR,false,false,1520,1515.0,0.0,-5.0,1519.0,0.0,47.0,76.0,64.0,241.0,2021,3,7,21,3,DL,DL_CODESHARE,19790,DL,4936,9E,20363,9E,N8894A,4936,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12007,1200704,30894,"Columbus, MS",MS,28,Mississippi,53,0.0,-1.0,1500-1559,13.0,1528.0,1515.0,4.0,1536,-17.0,0.0,-2.0,1500-1559,1,0.0
2021-07-02,American Airlines Inc.,MIA,PHX,false,false,2010,2156.0,106.0,106.0,2320.0,87.0,240.0,283.0,264.0,1972.0,2021,3,7,2,5,AA,AA,19805,AA,457,AA,19805,AA,N123NN,457,13303,1330303,32467,"Miami, FL",FL,12,Florida,33,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,7.0,2000-2059,21.0,2217.0,2317.0,3.0,2153,87.0,1.0,5.0,2100-2159,8,0.0
2021-07-19,American Airlines Inc.,CLT,ORF,false,false,2303,2311.0,8.0,8.0,32.0,16.0,44.0,73.0,81.0,290.0,2021,3,7,19,1,AA,AA,19805,AA,1938,AA,19805,AA,N810NN,1938,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,13931,1393102,33667,"Norfolk, VA",VA,51,Virginia,38,0.0,0.0,2300-2359,31.0,2342.0,26.0,6.0,16,16.0,1.0,1.0,0001-0559,2,0.0
2021-07-18,American Airlines Inc.,ORD,RSW,false,false,1000,1010.0,10.0,10.0,1355.0,0.0,146.0,175.0,165.0,1120.0,2021,3,7,18,7,AA,AA,19805,AA,1287,AA,19805,AA,N346PR,1287,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,0.0,0.0,1000-1059,15.0,1025.0,1351.0,4.0,1355,0.0,0.0,0.0,1300-1359,5,0.0
